,userId,movieId
131,132,"[47, 50, 141, 261, 288, 293, 296, 307, 318, 345, 356, 357, 364, 551, 555, 588, 593, 595, 866, 899, 904, 910, 916, 919, 1028, 1035, 1073, 1079, 1088, 1097, 1172, 1206, 1219, 1246, 1258, 1270, 1271, 1307, 1464, 1527, 1682, 1729, 1968, 2011, 2124, 2174, 2291, 2324, 2329, 2424, 2431, 2541, 2571, 2572, 2581, 2657, 2671, 2683, 2858, 2959, 2997, 3060, 3083, 3186, 3275, 3317, 3481, 3556, 3793, 3897, 3949, 3996, 4014, 4226, 4246, 4306, 4308, 4361, 4641, 4720, 4844, 4848, 4874, 4878, 4973, 4993, 5218, 5377, 5618, 5791, 5878, 5971, 5991, 5992, 6291, 6365, 6593, 6711, 6774, 6863, 6874, 6942, 7022, 7139, 7147, 7153, 7361, 7438, 7444, 7773, 8638, 8874, 8969, 8970, 8973, 8983, 30749, 30793, 31658, 32587, 37729, 39183, 41571, 46578, 46976, 48082, 48780, 50872, 52281, 58559, 63082, 68157, 68954]"
132,133,"[32, 47, 318, 356, 457, 471, 527]"
133,134,"[47, 110, 153, 161, 208, 253, 288, 296, 316, 349, 442, 454, 509, 553, 590, 593, 595]"
134,135,"[1, 32, 47, 110, 112, 141, 161, 180, 223, 260, 292, 293, 296, 300, 318, 367, 377, 410, 457, 480, 485, 527, 551, 587, 589, 592, 593, 608, 648, 663, 671, 742, 785, 788, 832, 858, 893, 912, 919, 1009, 1036, 1073, 1077, 1097, 1129, 1136, 1196, 1197, 1198, 1199, 1200, 1203, 1206, 1210, 1213, 1214, 1215, 1220, 1230, 1240, 1259, 1265, 1291, 1320, 1358, 1374, 1378, 1379, 1387, 1407, 1422, 1429, 1449, 1459, 1468, 1483, 1517, 1573, 1580, 1597, 1639, 1653, 1674, 1682, 1732, 1754, 1845, 1883, 1892, 1921, 1923, 1954, 1967, 1968, 2000, 2004, 2020, 2028, 2064, 2076, 2115, 2124, 2167, 2273, 2300, 2302, 2324, 2387, 2391, 2406, 2409, 2502, 2571, 2683, 2692, 2700, 2706, 2723, 2735, 2746, 2763, 2791, 2792, 2804, 2841, 2858, 2916, 2959, 2968, 2985, 2987, 2997, 3005, 3020, 3052, 3098, 3101, 3104, 3175, 3213, 3250, 3253, 3263, 3327, 3358, 3441, 3476, 3479, 3527, 3624, 3704, 3708, 3740, 3763, 3793, 3812, 3852, 3911, 3948, 3994, 3996, 4022, 4066, 4085, 4128, 4226, 4306, 4326, 4467, 4553, 4571, 4634, 4776, 4896, 4993]"
135,136,"[10, 15, 16, 23, 47, 62, 93, 95, 110, 151, 161, 165, 168, 170, 188, 195, 207, 216, 225, 235, 252, 253, 256, 267, 274, 276, 280, 282, 333, 337, 339, 340, 349, 350, 353, 364, 367, 431, 440, 457, 468, 471, 491, 592, 637]"
136,137,"[1, 110, 111, 150, 246, 260, 272, 318, 356, 480, 527, 541, 588, 589, 590, 593, 608, 750, 858, 903, 904, 908, 910, 912, 913, 919, 922, 923, 924, 928, 951, 953, 954, 968, 969, 1093, 1136, 1193, 1196, 1197, 1198, 1200, 1203, 1204, 1208, 1214, 1219, 1221, 1225, 1228, 1230, 1231, 1233, 1237, 1242, 1244, 1247, 1250, 1252, 1253, 1258, 1267, 1270, 1272, 1288, 1293, 1299, 1301, 1304, 1580, 1721, 1927, 1949, 1953, 1994, 2020, 2028, 2064, 2330, 2571, 2648, 2762, 2940, 2968, 2997, 3198, 3462, 3504, 3507, 3578, 3671, 3679, 3741, 3742, 4262, 4306, 4427, 4546, 4993, 4995, 5060, 5177, 5385, 5952, 6365, 6377, 6650, 6787, 6993, 7001, 7153, 7171, 7396, 8228, 26084, 30749]"
137,138,"[222, 616, 849, 898, 1019, 1959, 1960, 2150, 2924, 3972, 3996, 59103, 59784]"
138,139,"[260, 1198, 3555, 3753, 3827, 4223, 4993, 5152, 5952, 7153, 8961, 34405, 37729, 49272, 58559, 60684, 66934, 87232, 91529, 96079, 98809, 106489, 122886]"
139,140,"[2, 6, 11, 21, 34, 47, 62, 86, 105, 110, 150, 151, 161, 165, 208, 260, 261, 293, 296, 317, 318, 349, 356, 362, 364, 377, 380, 422, 440, 454, 457, 474, 480, 500, 524, 527, 529, 553, 587, 590, 593, 595, 597, 599, 608, 647, 648, 780, 798, 800, 805, 832, 848, 852, 858, 866, 912, 914, 919, 920, 924, 969, 986, 1010, 1013, 1015, 1017, 1019, 1021, 1028, 1035, 1036, 1073, 1084, 1090, 1097, 1101, 1198, 1200, 1201, 1204, 1210, 1214, 1231, 1234, 1250, 1252, 1262, 1266, 1272, 1276, 1302, 1304, 1307, 1387, 1393, 1401, 1408, 1441, 1465, 1500, 1518, 1584, 1589, 1610, 1617, 1674, 1682, 1704, 1721, 1727, 1729, 1845, 1912, 1950, 1955, 1957, 1961, 2000, 2019, 2023, 2028, 2058, 2067, 2070, 2077, 2078, 2085, 2194, 2268, 2278, 2312, 2353, 2401, 2403, 2431, 2470, 2490, 2497, 2501, 2542, 2571, 2605, 2618, 2628, 2682, 2686, 2716, 2724, 2763, 2764, 2797, 2822, 2858, 2861, 2889, 2890, 2912, 2944, 2947, 2951, 2996, 3062, 3074, 3093, 3098, 3101, 3104, 3105, 3147, 3155, 3168, 3173, 3178, 3189, 3198, 3230, 3244, 3255, 3256, 3296, 3301, 3359, 3360, 3361, 3363, 3372, 3448, 3451, 3471, 3494, 3508, 3555, 3578, 3654, 3681, 3685, 3717, 3735, 3737, 3753, 3755, 3831, 3836, 3873, 3916, 3967, 3978, 3985, 3998, 4014, 4018, 4022, 4025, 4033, 4034, 4042, 4047, 4056, 4161, 4187, 4223, 4225, 4243, 4259, 4310, 4321, 4322, 4326, 4327, 4337, 4339, 4447, 4465, 4508, 4535, 4623, 4677, 4688, 4703, 4776, 4795, 4836, 4844, 4848, 4855, 4857, 4874, 4880, 4886, 4903, 4921, 4995, 5010, 5014, 5015, 5016, 5060, 5064, 5103, 5107, 5187, 5218, 5267, 5282, 5299, 5349, 5377, 5378, 5418, 5464, 5479, 5553, 5574, 5699, 5867, 5873, 5952, 5989, 6246, 6279, 6373, 6377, 6378, 6385, 6386, 6448, 6461, 6539, 6565, 6617, 6708, 6753, 6765, 6787, 6808, 6870, 6887, 6893, 6947, 6950, 7018, 7027, 7076, 7143, 7149, 7153, 7162, 7263, 7445, 7980, 8207, 8493, 8529, 8665, 8798, 8961, 8970, 27821, 30707, 30812, 31420, 33166, 33493, 33660, 34072, 34534, 37727, 37733, 37739, 39292, 40583, 41566, 41571, 41863, 41997, 42730, 43396, 44709, 47099, 47644, 49272, 49524, 49530, 50068]"
140,141,"[1, 104, 107, 110, 150, 260, 296, 317, 318, 356, 364, 520, 588, 673, 1197, 1210, 1265, 1527, 1580, 1653, 1704, 1732, 1968, 2000, 2028, 2355, 2478, 2502, 2571, 2716, 2959, 3033, 3052, 3114, 3147, 3175, 3255, 3361, 3489, 3552, 3578, 3752, 4002, 4011, 4018, 4022, 4027, 4306, 4816, 4886, 4963, 4973, 4979, 4993, 5418, 5445, 5502, 5618, 5952, 5991, 6377, 6539, 6934, 7147, 7153, 8368, 8528, 8529, 8641, 8874, 8961, 33794, 34162, 35836, 40815, 44191, 45517, 46578, 46976, 51255, 54286, 55820, 56174, 58559, 60069, 68954, 69122, 69844, 71535, 78499, 80463, 81834, 91500, 91529, 99114, 109374, 109487, 115713, 122904, 134853, 139385]"
141,142,"[34, 36, 47, 50, 150, 161, 225, 281, 296, 337, 344, 356, 364, 367, 377, 380, 440, 457, 474, 508, 527, 588, 590, 593, 595]"
142,143,"[356, 1721, 2144, 2706, 3793, 4306, 4447, 5066, 5620, 6155, 6332, 6377, 6593, 6619, 6944, 7169, 7293, 7444, 8533, 8827, 31433, 47122, 59421, 61250, 68954, 69069, 69122, 69757, 70183, 78499, 81847, 87232, 101142, 103141, 103335, 103606, 106696]"
143,144,"[1, 17, 32, 39, 47, 48, 110, 163, 208, 223, 253, 288, 296, 337, 344, 356, 357, 364, 377, 475, 509, 520, 527, 552, 587, 588, 590, 592, 593, 648, 733, 778, 832, 1028, 1035, 1036, 1059, 1079, 1094, 1193, 1291, 1393, 1407, 1580, 2000, 2028, 2081, 2115, 2329, 2355, 2396, 2571, 2700, 2706, 2710, 2728, 2762, 2858, 2959, 3147, 3408, 3578, 3996, 4014, 4027, 4226, 4306, 4326, 4973, 4979, 4993, 5618, 5669, 5952, 6218, 6377, 6539, 6591, 6953, 7034, 7153, 8360, 8368, 8622, 8873, 27416]"
144,145,"[1, 50, 111, 161, 296, 588, 590, 595]"
145,146,"[32, 410, 830, 2018, 2085, 2124, 2688, 3499, 3686, 5810, 7293, 30803, 47610, 58803]"
146,147,"[5, 163, 225, 466, 552, 555, 1234, 1376, 1396, 1639, 2699]"
147,148,"[356, 4308, 4896, 5816, 8368, 30816, 31658, 40629, 40815, 44191, 54001, 60069, 68954, 69757, 69844, 72998, 79091, 79702, 81834, 81847, 88125, 89745, 98243, 98491, 108932, 110102, 112852, 115617, 116797, 122882, 122886, 122920, 134853, 152081, 160718]"
148,149,"[32, 260, 316, 541, 610, 741, 750, 788, 1097, 1210, 1214, 1240, 1253, 1334, 1356, 1391, 1527, 1676]"
149,150,"[6, 25, 32, 36, 52, 141, 608, 648, 733, 780, 805, 1356]"
150,151,"[1, 9, 62, 95, 102, 104, 216, 609, 631, 673, 719, 736, 743, 747, 765, 785, 786, 788, 799, 802, 813, 837, 840, 852, 879, 1047, 1073, 1265, 1359, 1405, 1409, 1429, 1432]"
151,152,"[47, 50, 111, 296, 318, 527, 541, 593, 608, 750, 858, 904, 908, 1136, 1193, 1198, 1203, 1207, 1213, 1221, 1234, 2329, 2571, 2858, 2959, 6016, 7156, 7361, 27773, 44555, 48516, 57669, 58559, 60950, 61323, 63876, 64620, 64716, 64839, 69481, 72011, 72226, 73321, 77455, 79132, 79702, 80489, 85774, 86504, 86781, 88129, 89492, 89864, 96829, 115713, 116897]"
152,153,"[356, 778, 1246, 1271, 1682, 1704, 1732, 2908, 3186, 3949, 4014, 4226, 4878, 4973, 4995, 5992, 7147, 7265, 7361, 8784, 36535, 40819, 44191, 46578, 55247, 56367, 56715, 69757, 86882, 87194, 88810, 89904, 94959, 96821, 97921, 100843, 105355, 105844, 106100, 106920, 109374, 112290, 112454, 112556, 138396, 140174, 142488, 152270, 158966, 168492, 180095]"
153,154,"[356, 1097, 1580, 1704, 4896, 68954, 69844, 71264, 72998, 76093, 77561, 79132, 81834, 89745, 96610, 98243, 106002, 106072, 108932, 109487, 110102, 112852, 114662, 115617, 119145, 122892, 122900, 122904, 152081, 164179]"
154,155,"[260, 333, 432, 1200, 1580, 1883, 1911, 1917, 1923, 2028, 2355, 2502, 2628, 2724, 2879, 2959, 3052, 3175, 3286, 3354, 3555, 3578, 3615, 3744, 3745, 3793]"
155,156,"[1, 17, 21, 25, 34, 45, 47, 50, 52, 58, 111, 150, 154, 223, 235, 288, 296, 300, 318, 370, 376, 417, 425, 457, 477, 529, 537, 541, 562, 590, 593, 597, 608, 648, 661, 750, 764, 778, 800, 848, 851, 858, 866, 869, 898, 904, 905, 908, 910, 912, 913, 919, 922, 923, 924, 930, 933, 936, 945, 947, 953, 969, 999, 1035, 1060, 1077, 1079, 1084, 1089, 1094, 1131, 1136, 1172, 1179, 1193, 1198, 1199, 1204, 1206, 1207, 1208, 1212, 1213, 1217, 1219, 1221, 1222, 1224, 1225, 1230, 1234, 1237, 1238, 1244, 1247, 1248, 1251, 1252, 1256, 1263, 1265, 1267, 1270, 1276, 1282, 1284, 1288, 1289, 1291, 1292, 1299, 1307, 1354, 1358, 1387, 1394, 1408, 1596, 1617, 1639, 1641, 1682, 1683, 1684, 1704, 1729, 1836, 1923, 1954, 1960, 1961, 1965, 1966, 1968, 2019, 2067, 2076, 2087, 2115, 2130, 2131, 2186, 2202, 2239, 2289, 2300, 2321, 2349, 2360, 2369, 2384, 2395, 2396, 2406, 2511, 2599, 2617, 2692, 2712, 2732, 2734, 2764, 2779, 2791, 2858, 2917, 2941, 2997, 3019, 3022, 3030, 3060, 3072, 3088, 3089, 3096, 3099, 3114, 3134, 3152, 3160, 3175, 3176, 3200, 3224, 3317, 3341, 3408, 3418, 3467, 3468, 3473, 3481, 3492, 3503, 3504, 3506, 3507, 3556, 3578, 3629, 3741, 3751, 3873, 3897, 3911, 3996, 4027, 4029, 4205, 4226, 4262, 4378, 4914, 4973, 4979, 5013, 5060, 5377, 5388, 5577, 5637, 5712, 5788, 5847, 5902, 5945, 5991, 6003, 6218, 6296, 6297, 6299, 6377, 6460, 6509, 6539, 6658, 6666, 6684, 6711, 6791, 6953, 6957, 7008, 7063, 7089, 7107, 7137, 7285, 7396, 8128, 8228, 8571, 8614, 26313, 31038]"
156,157,"[527, 785, 1270, 1961, 2490, 2683, 2959, 2987, 3298, 3752]"
157,158,"[327, 1345, 2109, 2428, 2490, 2572, 2826, 3301, 6502, 27674, 53000, 55391, 58293, 66320]"
158,159,"[1, 31, 150, 318, 356, 587, 597, 1088, 1197, 1265, 1307, 1704, 1721, 2858, 3114, 4246, 4306, 4886, 5299, 6373, 6377, 6942, 7143, 8360, 8533, 30707, 40819, 45720, 47099, 56367, 64957, 64969, 65230, 69757, 72641, 72998, 74946, 78499, 81845, 88810, 89774, 89864, 95167, 96821, 97304, 104374, 140110, 157296, 166643]"
159,160,"[1, 2, 32, 34, 47, 50, 76, 85, 110, 111, 150, 198, 260, 288, 296, 353, 364, 367, 466, 527, 541, 551, 589, 592, 594, 596, 608, 653, 661, 718, 748, 778, 839, 849, 858, 903, 904, 924, 1019, 1022, 1028, 1059, 1090, 1107, 1175, 1183, 1186, 1196, 1199, 1208, 1210, 1213, 1221, 1222, 1240, 1242, 1270, 1277, 1288, 1307, 1320, 1339, 1391, 1411, 1446, 1483, 1590, 1627, 1653, 1678, 1713, 1734, 1748, 1845, 1994, 1997, 2000, 2002, 2003, 2011, 2012, 2018, 2023, 2028, 2078, 2081, 2087, 2118, 2313, 2314, 2324, 2325, 2387, 2427, 2455, 2571, 2640, 2710, 2716, 2717, 2762, 2769, 2791, 2840, 2858, 2916, 2959, 2985, 2987, 2997, 3034, 3081, 3083, 3147, 3160, 3213, 3328, 3355, 3357, 3386, 3408, 3527, 3578, 3593, 3616, 3683, 3697, 3698, 3703, 3704, 3751, 3785, 3858, 3868, 3910, 3948, 3994, 3996, 4011, 4021, 4033, 4034, 4055, 4246, 4306, 4370, 4381, 4450, 4735, 4979, 5445, 5502, 5991, 5992, 6591, 7153]"
160,161,"[1, 48, 252, 318, 380, 596, 745, 899, 1093, 1148, 1223, 1234, 1289, 2018, 2080, 2135, 2617, 3396, 3429, 3481, 3751, 4270, 4571, 4980, 5643, 7247, 38038, 47610, 52287]"
161,162,"[16, 17, 31, 36, 50, 62, 145, 150, 153, 224, 261, 266, 272, 277, 280, 292, 318, 356, 381, 508, 509, 515, 527, 534, 590, 592, 608, 783, 802]"
162,163,"[1588, 1608, 1625, 1704, 1784]"
163,164,"[110, 480, 589, 780, 1036, 1047, 1097, 1101, 1196, 1198, 1200, 1201, 1210, 1240, 1291, 1356, 1580, 2115, 2640, 3404, 3527, 3578, 3639, 3654, 3996, 4440]"
164,165,"[110, 249, 368, 377, 480, 592, 908, 1127, 1196, 1197, 1198, 1291, 2019, 2194, 2353, 2571, 3256, 3996, 4085, 4963, 5218, 5377, 5418, 5444, 5445, 5466, 5502, 5902, 5952, 5989, 5991, 6188]"
165,166,"[1, 6, 10, 17, 32, 47, 50, 260, 293, 296, 318, 349, 353, 356, 367, 457, 520, 527, 588, 592, 593, 597, 608, 778, 858, 904, 923, 1036, 1089, 1097, 1193, 1196, 1197, 1198, 1206, 1210, 1214, 1221, 1222, 1225, 1234, 1245, 1247, 1249, 1258, 1265, 1276, 1291, 1377, 1466, 1500, 1517, 1580, 1584, 1617, 1682, 1704, 1784, 1961, 2028, 2115, 2167, 2324, 2329, 2353, 2396, 2542, 2571, 2628, 2716, 2762, 2858, 2918, 2947, 2951, 2959, 2987, 2997, 3000, 3052, 3114, 3147, 3160, 3213, 3438, 3439, 3468, 3481, 3578, 3623, 3681, 3793, 3897, 3949, 4011, 4022, 4027, 4226, 4306, 4865, 4878, 4886, 4963, 4973, 4993, 5219, 5254, 5349, 5418, 5445, 5464, 5618, 5673, 5690, 5952, 5989, 6333, 6377, 6378, 6502, 6711, 6874, 6942, 7090, 7132, 7143, 7153, 7361, 7373, 7438, 8360, 8464, 8636, 8665, 8784, 8798, 8950, 8961, 26662, 30749, 31696, 32587, 33166, 33493, 33794, 34150, 34162, 35836, 37733, 39292, 41569, 44191, 45499, 46530, 46578, 46976, 47644, 47999, 48516, 48774, 49272, 49530, 51080, 51255, 51662, 51935, 54001, 54272, 54286, 54997, 55232]"
166,167,"[1, 104, 110, 150, 180, 223, 260, 318, 353, 480, 514, 541, 595, 671, 720, 733, 745, 778, 1073, 1080, 1136, 1148, 1196, 1197, 1198, 1210, 1215, 1220, 1234, 1278, 1291, 1396, 1500, 1527, 1580, 1639, 1663, 1732, 1748, 1967, 2028, 2083, 2140, 2231, 2413, 2502, 2791, 3052, 3087, 3175, 3275, 3396, 3397, 3408, 3552, 3671, 3751, 3793, 4006, 4011, 4016, 4306, 4489, 4678, 4886, 4896, 4963, 4993, 5014, 5146, 5218, 5349, 5418, 5464, 5650, 5816, 5952, 5991, 6283, 6333, 6377, 6539, 6754, 6857, 7147, 7153, 7842, 8360, 8368, 8376, 8636, 8665, 8874, 8961, 31685, 33794, 34405, 38038, 40815, 41566, 44191, 45517, 45722]"
167,168,"[111, 265, 296, 342, 356, 596, 608, 745, 750, 805, 858, 903, 908, 912, 913, 923, 953, 1086, 1089, 1148, 1172, 1193, 1201, 1203, 1207, 1208, 1209, 1212, 1213, 1219, 1221, 1222, 1225, 1233, 1244, 1247, 1248, 1252, 1262, 1263, 1269, 1276, 1302, 1304, 1617, 1729, 1927, 1950, 2019, 2076, 2657, 2858, 2890, 2997, 3030, 3152, 3334, 3362, 3363, 3462, 3543, 3681, 3730, 3788, 4406, 4973, 5291, 6016, 6662, 7156, 7256, 7333, 7934, 8128, 8228, 8949, 26078, 26131, 30749, 33564, 44555, 48738, 55820, 57669, 68157, 71033, 80463, 85354, 85881]"
168,169,"[1, 2, 3, 5, 7, 11, 34, 39, 48, 60, 62, 73, 104, 150, 185, 208, 216, 231, 277, 317, 318, 333, 339, 344, 356, 364, 377, 440, 455, 457, 480, 500, 524, 527, 539, 586, 588, 594, 595, 597, 637, 661, 719, 736, 783, 788, 852, 899, 914, 918, 919, 934, 953, 1022, 1028, 1030, 1035, 1042, 1073, 1083, 1088, 1097, 1136, 1197, 1220, 1246, 1265, 1270, 1282, 1288, 1302, 1307, 1345, 1380, 1393, 1407, 1416, 1487, 1517, 1569, 1580, 1663, 1682, 1721, 1777, 1911, 1923, 1947, 1961, 1962, 1967, 2011, 2012, 2017, 2028, 2058, 2081, 2084, 2087, 2321, 2394, 2501, 2502, 2565, 2571, 2581, 2628, 2683, 2706, 2710, 2724, 2762, 2791, 2792, 2795, 2804, 2942, 3033, 3114, 3147, 3159, 3160, 3247, 3287, 3301, 3408, 3421, 3448, 3534, 3536, 3552, 3594, 3624, 3755, 3791, 3809, 3882, 3911, 3916, 3948, 3967, 3988, 4018, 4022, 4025, 4039, 4054, 4069, 4142, 4193, 4246, 4306, 4308, 4310, 4373, 4639, 4718, 4728, 4799, 4823, 4857, 4867, 4880, 4886, 4890, 4896, 4936, 4951, 4958, 4963, 4975, 4992, 4993, 4994, 4995, 5014, 5103, 5108, 5151, 5218, 5222, 5267, 5296, 5299, 5349, 5377, 5378, 5400, 5415, 5444, 5445, 5464, 5472, 5481, 5502, 5574, 5620, 5785, 5816, 5873, 5941, 5943, 5945, 5952, 5957, 5989, 5991, 5995, 6005, 6155, 6156, 6188, 6218, 6266, 6331, 6339, 6345, 6365, 6373, 6377, 6378, 6539, 6550, 6565, 6568, 6586, 6711, 6765, 6936, 6944, 7004, 7045, 7060, 7080, 7143, 7147, 7149, 7153, 7317, 7318, 7375, 7381, 7614, 8008, 8360, 8529, 8641, 8665, 8783]"
169,170,"[34, 48, 110, 161, 168, 208, 266, 282, 318, 339, 356, 377, 500, 539, 553, 587, 590, 593, 597]"
170,171,"[1, 25, 29, 32, 36, 47, 81, 111, 141, 163, 176, 235, 260, 290, 296, 317, 318, 380, 428, 475, 485, 500, 541, 551, 555, 592, 593, 596, 608, 661, 707, 714, 720, 742, 761, 780, 784, 800, 801, 802, 828, 858, 861, 869, 903, 919, 994, 1025, 1051, 1073, 1079, 1080, 1089, 1104, 1136, 1148, 1151, 1193, 1196, 1197, 1198, 1201, 1208, 1210, 1214, 1220, 1225, 1246, 1259, 1270, 1276, 1291, 1304, 1367, 1391, 1454, 5060]"
171,172,"[277, 527, 590, 593, 661, 1125, 1210, 1215, 1270, 1347, 1580, 1994, 2005, 2072, 2193, 2762, 2770, 2890, 3087, 3578, 3793, 7438]"
172,173,"[17, 141, 150, 171, 329, 356, 357, 480, 500, 527]"
173,174,"[11, 34, 39, 150, 185, 236, 253, 282, 292, 316, 333, 337, 344, 349, 350, 368, 440, 454, 457, 474, 480, 520, 539, 553, 587, 588, 589, 590, 592, 597, 648, 736]"
174,175,"[531, 2300, 3594, 3791, 3969, 7169, 7259, 8362, 8643, 8911, 32289, 33145, 33880, 38388, 44613, 45880, 47382, 56949, 58107]"
175,176,"[10, 47, 110, 150, 161, 165, 168, 231, 316, 318, 329, 349, 368, 377, 380, 383, 434, 454, 457, 471, 553, 589, 590, 593, 733, 780]"
176,177,"[1, 2, 39, 47, 50, 150, 154, 161, 253, 262, 296, 317, 318, 339, 344, 356, 362, 364, 480, 500, 508, 520, 527, 539, 551, 587, 588, 593, 594, 595, 597, 608, 616, 648, 736, 750, 780, 837, 858, 898, 899, 902, 903, 904, 905, 906, 909, 910, 911, 912, 914, 915, 916, 918, 919, 920, 922, 926, 928, 932, 946, 948, 953, 954, 955, 971, 1022, 1025, 1028, 1029, 1032, 1033, 1036, 1064, 1073, 1084, 1088, 1089, 1096, 1104, 1136, 1148, 1193, 1197, 1198, 1203, 1207, 1213, 1219, 1221, 1223, 1242, 1244, 1247, 1252, 1256, 1258, 1265, 1270, 1271, 1282, 1283, 1288, 1307, 1321, 1333, 1370, 1380, 1407, 1411, 1513, 1566, 1573, 1580, 1682, 1693, 1704, 1721, 1801, 1892, 1929, 1931, 1936, 1938, 1939, 1945, 1955, 1961, 1962, 1968, 1994, 1997, 2011, 2059, 2080, 2081, 2085, 2087, 2090, 2096, 2125, 2132, 2160, 2174, 2176, 2227, 2248, 2300, 2312, 2316, 2396, 2572, 2617, 2671, 2692, 2716, 2724, 2746, 2797, 2804, 2858, 2918, 2959, 2987, 3022, 3034, 3052, 3088, 3098, 3101, 3114, 3275, 3364, 3408, 3418, 3451, 3489, 3499, 3534, 3535, 3556, 3565, 3623, 3753, 3755, 3793, 3798, 3801, 3844, 3916, 3948, 3964, 3969, 3988, 4016, 4025, 4041, 4069, 4085, 4246, 4299, 4306, 4308, 4366, 4447, 4700, 4823, 4886, 4896, 4920, 4963, 4979, 4992, 4994, 4995, 5064, 5066, 5072, 5266, 5349, 5387, 5418, 5444, 5445, 5502, 5620, 5816, 5943, 5956, 5957, 5971, 5989, 5991, 6016, 6155, 6297, 6333, 6377, 6378, 6412, 6429, 6539, 6541, 6595, 6708, 6711, 6753, 6856, 6863, 6870, 6874, 6887, 6942, 6952, 7054, 7064, 7078, 7080, 7121, 7173, 7234, 7243, 7293, 7302, 7361, 7366, 7380, 7451, 8360, 8368, 8464, 8533, 8600, 8665, 8695, 8718, 8783, 8798, 8808, 8961, 8969, 8970, 8972, 8984, 25771, 25797, 25827, 25856, 25906, 27773, 30707, 30749, 30816, 31297, 33166, 33615, 33794, 35957, 40629, 40815, 40819, 41285, 41571, 42002, 42015, 43560, 44191, 44193, 44195, 44199, 45186, 45447, 45499, 45720, 45880, 45950, 46578, 46972, 47518, 47629, 48394, 48516, 48780, 49286, 49389, 49530, 50685, 50872, 51925, 52604, 52973, 53125, 53129, 54001, 54286, 55052, 55290, 55765, 55872, 56152, 56171, 56251, 56339, 56367, 56587, 56757, 56775, 56788, 56941, 56949, 58047, 58154, 58347, 58559, 58803, 59258, 59315, 59369, 59784, 60074, 60397, 61406, 62293, 63062, 63876, 64575, 64620, 64716, 64839, 64957, 64983, 65130, 65230, 65261, 65585, 66097, 66934, 67267, 68157, 68793, 68954, 69122, 69406, 69481, 69640, 69757, 69844, 70183, 70293, 70599, 71535, 71970, 72011, 72641, 72733, 72737, 73015, 73017, 73023, 74458, 74795, 76093, 77561, 77846, 78499, 79091, 79132, 79139, 79185, 79702, 80463, 80489, 80549, 81564, 81591, 81834, 81845, 81847, 81932, 82459, 84152, 84374, 84392, 86332, 86487, 86833, 86880, 86882, 87232, 88125, 88140, 88163, 88405, 88810, 89470, 89492, 89745, 89904, 90866, 91500, 91529, 91542, 91630, 93006, 93008, 95167, 95510, 95654, 96588, 97304, 97306, 97913, 97921, 97938, 98154, 98961, 99007, 99112, 99114, 100383, 103141, 105504, 105844, 106072, 106100, 106487, 106696, 107141, 108190, 110553, 111362, 111759, 111921, 112175, 112556, 112852, 114662, 115617, 116797, 116823, 117881]"
177,178,"[1, 10, 25, 47, 50, 110, 161, 208, 290, 296, 318, 349, 356, 357, 377, 380, 446, 454, 457, 527, 589, 590, 593, 608, 837, 1193, 1198, 1213, 1240, 1265, 1270, 1680, 1810, 1883, 2028, 2231, 2329, 2571, 2579, 2803, 2840, 2858, 2959, 3996, 4002, 4226, 4235, 4734, 4967, 4973, 4993, 5225, 5952, 5995, 6016, 6380, 6502, 7153, 7361, 8464, 8874, 8961, 30749, 33903, 38061, 44191, 44195]"
178,179,"[1, 3, 18, 32, 34, 47, 52, 104, 110, 112, 141, 150, 161, 165, 185, 225, 253, 288, 292, 296, 317, 318, 349, 356, 364, 377, 380, 434, 454, 457, 480, 494, 500, 589, 590, 593, 608, 671, 708, 736, 780, 786, 1061]"
179,180,"[260, 1136, 1196, 1197, 1198, 1213, 1242, 1261, 1748, 2021, 2571, 2641, 2717, 2761, 2959, 3552, 4993]"
180,181,"[11, 34, 61, 62, 79, 86, 161, 185, 225, 236, 257, 277, 339, 349, 350, 356, 371, 454, 457, 474, 480, 490, 539, 587, 588, 595, 597]"
